"﻿""DATA POMIARU""",B720U03000
2017-06-11 08:00:00,150.97
2017-06-11 08:01:00,155.85
2017-06-11 08:02:00,160.74
2017-06-11 08:03:00,165.36
2017-06-11 08:04:00,169.3
2017-06-11 08:05:00,172.18
2017-06-11 08:06:00,174.19
2017-06-11 08:07:00,175.81
2017-06-11 08:08:00,177.15
2017-06-11 08:09:00,178.1
2017-06-11 08:10:00,179.51
2017-06-11 08:11:00,181.58
2017-06-11 08:12:00,183.49
2017-06-11 08:13:00,185.8
2017-06-11 08:14:00,188.63
2017-06-11 08:15:00,191.89
2017-06-11 08:16:00,194.92
2017-06-11 08:17:00,197.3
2017-06-11 08:18:00,198.1
2017-06-11 08:19:00,197.11
2017-06-11 08:20:00,194.47
2017-06-11 08:21:00,192.3
2017-06-11 08:22:00,191.73
2017-06-11 08:23:00,192.44
2017-06-11 08:24:00,192.93
2017-06-11 08:25:00,192.6
2017-06-11 08:26:00,191.44
2017-06-11 08:27:00,190.05
2017-06-11 08:28:00,188.17
2017-06-11 08:29:00,186.71
2017-06-11 08:30:00,187.57
2017-06-11 08:31:00,189.63
2017-06-11 08:32:00,191.48
2017-06-11 08:33:00,192.43
2017-06-11 08:34:00,191.59
2017-06-11 08:35:00,189.26
2017-06-11 08:36:00,187.32
2017-06-11 08:37:00,186.74
2017-06-11 08:38:00,187.22
2017-06-11 08:39:00,187.59
2017-06-11 08:40:00,186.51
2017-06-11 08:41:00,184.56
2017-06-11 08:42:00,182.93
2017-06-11 08:43:00,182.56
2017-06-11 08:44:00,183.38
2017-06-11 08:45:00,184.41
2017-06-11 08:46:00,184.43
2017-06-11 08:47:00,183.1
2017-06-11 08:48:00,181.16
2017-06-11 08:49:00,179.32
2017-06-11 08:50:00,177.24
2017-06-11 08:51:00,175.53
2017-06-11 08:52:00,175.3
2017-06-11 08:53:00,176.93
2017-06-11 08:54:00,180.68
2017-06-11 08:55:00,187.04
2017-06-11 08:56:00,196.25
2017-06-11 08:57:00,209.37
2017-06-11 08:58:00,224.62
2017-06-11 08:59:00,238.21
2017-06-11 09:00:00,246.67
2017-06-11 09:01:00,249.25
2017-06-11 09:02:00,249.68
2017-06-11 09:03:00,250.5
2017-06-11 09:04:00,251.78
2017-06-11 09:05:00,252.71
2017-06-11 09:06:00,251.3
2017-06-11 09:07:00,248.19
2017-06-11 09:08:00,244.46
2017-06-11 09:09:00,241.68
2017-06-11 09:10:00,241.3
2017-06-11 09:11:00,242.78
2017-06-11 09:12:00,245.78
2017-06-11 09:13:00,249.88
2017-06-11 09:14:00,254.03
2017-06-11 09:15:00,257.17
2017-06-11 09:16:00,257.99
2017-06-11 09:17:00,255.87
2017-06-11 09:18:00,253.41
2017-06-11 09:19:00,252.48
2017-06-11 09:20:00,253.84
2017-06-11 09:21:00,256.69
2017-06-11 09:22:00,261.04
2017-06-11 09:23:00,266.65
2017-06-11 09:24:00,271.94
2017-06-11 09:25:00,274.69
2017-06-11 09:26:00,274.48
2017-06-11 09:27:00,273.06
2017-06-11 09:28:00,272.79
2017-06-11 09:29:00,274.01
2017-06-11 09:30:00,276.58
2017-06-11 09:31:00,279.95
2017-06-11 09:32:00,282.58
2017-06-11 09:33:00,284.03
2017-06-11 09:34:00,284.58
2017-06-11 09:35:00,284.15
2017-06-11 09:36:00,282.17
2017-06-11 09:37:00,278.33
2017-06-11 09:38:00,272.65
2017-06-11 09:39:00,264.61
2017-06-11 09:40:00,254.38
2017-06-11 09:41:00,243.81
2017-06-11 09:42:00,235.41
2017-06-11 09:43:00,231.03
2017-06-11 09:44:00,231
2017-06-11 09:45:00,234.24
2017-06-11 09:46:00,239.26
2017-06-11 09:47:00,244.97
2017-06-11 09:48:00,250.75
2017-06-11 09:49:00,255.72
2017-06-11 09:50:00,262.12
2017-06-11 09:51:00,273.74
2017-06-11 09:52:00,291.37
2017-06-11 09:53:00,314.32
2017-06-11 09:54:00,335
2017-06-11 09:55:00,379.66
2017-06-11 09:56:00,561.47
2017-06-11 09:57:00,642.44
2017-06-11 09:58:00,537.81
2017-06-11 09:59:00,402.99
2017-06-11 10:00:00,382.14
2017-06-11 10:01:00,493.15
2017-06-11 10:02:00,731.47
2017-06-11 10:03:00,845.3
2017-06-11 10:04:00,830.51
2017-06-11 10:05:00,669.14
2017-06-11 10:06:00,610.34
2017-06-11 10:07:00,633.88
2017-06-11 10:08:00,880.99
2017-06-11 10:09:00,994.38
2017-06-11 10:10:00,966.75
2017-06-11 10:11:00,965.54
2017-06-11 10:12:00,821.97
2017-06-11 10:13:00,812.07
2017-06-11 10:14:00,643.72
2017-06-11 10:15:00,642.72
2017-06-11 10:16:00,517.83
2017-06-11 10:17:00,515.54
2017-06-11 10:18:00,555.23
2017-06-11 10:19:00,597.13
2017-06-11 10:20:00,606.53
2017-06-11 10:21:00,591.43
2017-06-11 10:22:00,614.83
2017-06-11 10:23:00,527.38
2017-06-11 10:24:00,560.29
2017-06-11 10:25:00,614.92
2017-06-11 10:26:00,514.74
2017-06-11 10:27:00,486.46
2017-06-11 10:28:00,461.66
2017-06-11 10:29:00,438.82
2017-06-11 10:30:00,402.06
2017-06-11 10:31:00,385.99
2017-06-11 10:32:00,380.45
2017-06-11 10:33:00,379.33
2017-06-11 10:34:00,381.51
2017-06-11 10:35:00,384.18
2017-06-11 10:36:00,388.82
2017-06-11 10:37:00,392.69
2017-06-11 10:38:00,394.1
2017-06-11 10:39:00,393.07
2017-06-11 10:40:00,393.73
2017-06-11 10:41:00,398.93
2017-06-11 10:42:00,407.39
2017-06-11 10:43:00,416.47
2017-06-11 10:44:00,427.08
2017-06-11 10:45:00,440.65
2017-06-11 10:46:00,452.58
2017-06-11 10:47:00,463.47
2017-06-11 10:48:00,469.62
2017-06-11 10:49:00,463.29
2017-06-11 10:50:00,459.06
2017-06-11 10:51:00,463.72
2017-06-11 10:52:00,479.54
2017-06-11 10:53:00,504.62
2017-06-11 10:54:00,521.51
2017-06-11 10:55:00,538.97
2017-06-11 10:56:00,556.98
2017-06-11 10:57:00,606.42
2017-06-11 10:58:00,686.04
2017-06-11 10:59:00,846.5
2017-06-11 11:00:00,1103.7
2017-06-11 11:01:00,1062.52
2017-06-11 11:02:00,1045.79
2017-06-11 11:03:00,1003.68
2017-06-11 11:04:00,844.5
2017-06-11 11:05:00,823.23
2017-06-11 11:06:00,578.09
2017-06-11 11:07:00,584.13
2017-06-11 11:08:00,558.95
2017-06-11 11:09:00,611.88
2017-06-11 11:10:00,486.09
2017-06-11 11:11:00,474.76
2017-06-11 11:12:00,426.46
2017-06-11 11:13:00,375.73
2017-06-11 11:14:00,350.75
2017-06-11 11:15:00,332.31
2017-06-11 11:16:00,315.94
2017-06-11 11:17:00,301.82
2017-06-11 11:18:00,289.59
2017-06-11 11:19:00,279.69
2017-06-11 11:20:00,271.55
2017-06-11 11:21:00,264.71
2017-06-11 11:22:00,257.08
2017-06-11 11:23:00,249.91
2017-06-11 11:24:00,242.92
2017-06-11 11:25:00,236.95
2017-06-11 11:26:00,232.67
2017-06-11 11:27:00,229.81
2017-06-11 11:28:00,230.43
2017-06-11 11:29:00,232.7
2017-06-11 11:30:00,233.57
2017-06-11 11:31:00,233.54
2017-06-11 11:32:00,233.9
2017-06-11 11:33:00,235.49
2017-06-11 11:34:00,240.02
2017-06-11 11:35:00,248.1
2017-06-11 11:36:00,256.44
2017-06-11 11:37:00,263.82
2017-06-11 11:38:00,268.82
2017-06-11 11:39:00,272.6
2017-06-11 11:40:00,276.5
2017-06-11 11:41:00,280.47
2017-06-11 11:42:00,285.03
2017-06-11 11:43:00,290.02
2017-06-11 11:44:00,293.9
2017-06-11 11:45:00,295.68
2017-06-11 11:46:00,295.36
2017-06-11 11:47:00,295.04
2017-06-11 11:48:00,296.71
2017-06-11 11:49:00,302.31
2017-06-11 11:50:00,310.05
2017-06-11 11:51:00,317.01
2017-06-11 11:52:00,322.88
2017-06-11 11:53:00,329.54
2017-06-11 11:54:00,337.45
2017-06-11 11:55:00,347.3
2017-06-11 11:56:00,359.06
2017-06-11 11:57:00,375.11
2017-06-11 11:58:00,392.64
2017-06-11 11:59:00,401.15
2017-06-11 12:00:00,406.39
2017-06-11 12:01:00,404.72
2017-06-11 12:02:00,401.31
2017-06-11 12:03:00,401.29
2017-06-11 12:04:00,401.11
2017-06-11 12:05:00,396.97
2017-06-11 12:06:00,390.52
2017-06-11 12:07:00,386.23
2017-06-11 12:08:00,388.7
2017-06-11 12:09:00,396.1
2017-06-11 12:10:00,404.78
2017-06-11 12:11:00,413.58
2017-06-11 12:12:00,421.34
2017-06-11 12:13:00,433.32
2017-06-11 12:14:00,445.37
2017-06-11 12:15:00,445.73
2017-06-11 12:16:00,436.19
2017-06-11 12:17:00,423.99
2017-06-11 12:18:00,417.83
2017-06-11 12:19:00,420.26
2017-06-11 12:20:00,431.13
2017-06-11 12:21:00,441.09
2017-06-11 12:22:00,444.82
2017-06-11 12:23:00,441.32
2017-06-11 12:24:00,441.59
2017-06-11 12:25:00,454.43
2017-06-11 12:26:00,459.15
2017-06-11 12:27:00,451.22
2017-06-11 12:28:00,443.81
2017-06-11 12:29:00,438.53
2017-06-11 12:30:00,435.84
2017-06-11 12:31:00,439.51
2017-06-11 12:32:00,448.05
2017-06-11 12:33:00,446.37
2017-06-11 12:34:00,433.87
2017-06-11 12:35:00,422.41
2017-06-11 12:36:00,421.75
2017-06-11 12:37:00,425.11
2017-06-11 12:38:00,429.65
2017-06-11 12:39:00,435.11
2017-06-11 12:40:00,440.23
2017-06-11 12:41:00,445.1
2017-06-11 12:42:00,448.06
2017-06-11 12:43:00,451.18
2017-06-11 12:44:00,456.99
2017-06-11 12:45:00,472.6
2017-06-11 12:46:00,508.32
2017-06-11 12:47:00,548.95
2017-06-11 12:48:00,572.2
2017-06-11 12:49:00,573.18
2017-06-11 12:50:00,552.76
2017-06-11 12:51:00,534.11
2017-06-11 12:52:00,521.61
2017-06-11 12:53:00,495.58
2017-06-11 12:54:00,489.6
2017-06-11 12:55:00,492.58
2017-06-11 12:56:00,503.13
2017-06-11 12:57:00,572.42
2017-06-11 12:58:00,758.58
2017-06-11 12:59:00,884.1
2017-06-11 13:00:00,968.61
2017-06-11 13:01:00,900.64
2017-06-11 13:02:00,764.98
2017-06-11 13:03:00,895.21
2017-06-11 13:04:00,943.39
2017-06-11 13:05:00,548.7
2017-06-11 13:06:00,473.97
2017-06-11 13:07:00,457.32
2017-06-11 13:08:00,457.17
2017-06-11 13:09:00,467.4
2017-06-11 13:10:00,457.4
2017-06-11 13:11:00,429.5
2017-06-11 13:12:00,395.75
2017-06-11 13:13:00,379.32
2017-06-11 13:14:00,376.99
2017-06-11 13:15:00,391.06
2017-06-11 13:16:00,447.61
2017-06-11 13:17:00,597.35
2017-06-11 13:18:00,631.54
2017-06-11 13:19:00,832.34
2017-06-11 13:20:00,748.17
2017-06-11 13:21:00,714.2
2017-06-11 13:22:00,674.2
2017-06-11 13:23:00,760
2017-06-11 13:24:00,840.91
2017-06-11 13:25:00,765.48
2017-06-11 13:26:00,918.36
2017-06-11 13:27:00,985.46
2017-06-11 13:28:00,979.96
2017-06-11 13:29:00,924.27
2017-06-11 13:30:00,872.66
2017-06-11 13:31:00,986.14
2017-06-11 13:32:00,996.77
2017-06-11 13:33:00,945.36
2017-06-11 13:34:00,760.14
2017-06-11 13:35:00,522.97
2017-06-11 13:36:00,546.64
2017-06-11 13:37:00,802.67
2017-06-11 13:38:00,827.28
2017-06-11 13:39:00,524.31
2017-06-11 13:40:00,623.52
2017-06-11 13:41:00,698.38
2017-06-11 13:42:00,608.67
2017-06-11 13:43:00,518.21
2017-06-11 13:44:00,398.6
2017-06-11 13:45:00,374.99
2017-06-11 13:46:00,391.88
2017-06-11 13:47:00,488.66
2017-06-11 13:48:00,678.59
2017-06-11 13:49:00,369.02
2017-06-11 13:50:00,328.51
2017-06-11 13:51:00,343.33
2017-06-11 13:52:00,344.15
2017-06-11 13:53:00,339.14
2017-06-11 13:54:00,338.98
2017-06-11 13:55:00,347.45
2017-06-11 13:56:00,354.69
2017-06-11 13:57:00,345.35
2017-06-11 13:58:00,323.17
2017-06-11 13:59:00,310.26
2017-06-11 14:00:00,321.16
2017-06-11 14:01:00,351.91
2017-06-11 14:02:00,454.21
2017-06-11 14:03:00,452.96
2017-06-11 14:04:00,406.11
2017-06-11 14:05:00,335.96
2017-06-11 14:06:00,295.06
2017-06-11 14:07:00,273.45
2017-06-11 14:08:00,262.79
2017-06-11 14:09:00,258.57
2017-06-11 14:10:00,255.64
2017-06-11 14:11:00,257.18
2017-06-11 14:12:00,254.67
2017-06-11 14:13:00,251.66
2017-06-11 14:14:00,258.35
2017-06-11 14:15:00,268.99
2017-06-11 14:16:00,301.37
2017-06-11 14:17:00,330.37
2017-06-11 14:18:00,326.48
2017-06-11 14:19:00,357.81
2017-06-11 14:20:00,444.08
2017-06-11 14:21:00,716.52
2017-06-11 14:22:00,809.28
2017-06-11 14:23:00,889.98
2017-06-11 14:24:00,947.24
2017-06-11 14:25:00,817.42
2017-06-11 14:26:00,439.66
2017-06-11 14:27:00,582.13
2017-06-11 14:28:00,970.34
2017-06-11 14:29:00,771.17
2017-06-11 14:30:00,538.96
2017-06-11 14:31:00,457.23
2017-06-11 14:32:00,359.27
2017-06-11 14:33:00,312.95
2017-06-11 14:34:00,286.01
2017-06-11 14:35:00,256.46
2017-06-11 14:36:00,235.14
2017-06-11 14:37:00,230.05
2017-06-11 14:38:00,238.85
2017-06-11 14:39:00,244.82
2017-06-11 14:40:00,245.27
2017-06-11 14:41:00,244.38
2017-06-11 14:42:00,245.8
2017-06-11 14:43:00,242.35
2017-06-11 14:44:00,233.23
2017-06-11 14:45:00,225.81
2017-06-11 14:46:00,224.48
2017-06-11 14:47:00,223.72
2017-06-11 14:48:00,222.28
2017-06-11 14:49:00,221.41
2017-06-11 14:50:00,227.2
2017-06-11 14:51:00,241.84
2017-06-11 14:52:00,258.04
2017-06-11 14:53:00,263.21
2017-06-11 14:54:00,255.68
2017-06-11 14:55:00,243.06
2017-06-11 14:56:00,230.35
2017-06-11 14:57:00,222.76
2017-06-11 14:58:00,220.75
2017-06-11 14:59:00,224.29
2017-06-11 15:00:00,230.86
2017-06-11 15:01:00,230.77
2017-06-11 15:02:00,221.65
2017-06-11 15:03:00,211.95
2017-06-11 15:04:00,211.4
2017-06-11 15:05:00,224.69
2017-06-11 15:06:00,245.2
2017-06-11 15:07:00,257.1
2017-06-11 15:08:00,255.49
2017-06-11 15:09:00,253.2
2017-06-11 15:10:00,255.85
2017-06-11 15:11:00,251.72
2017-06-11 15:12:00,245.78
2017-06-11 15:13:00,248.31
2017-06-11 15:14:00,252.04
2017-06-11 15:15:00,249.37
2017-06-11 15:16:00,243.06
2017-06-11 15:17:00,238.25
2017-06-11 15:18:00,235.84
2017-06-11 15:19:00,232.17
2017-06-11 15:20:00,227.86
2017-06-11 15:21:00,231.28
2017-06-11 15:22:00,237.13
2017-06-11 15:23:00,234.13
2017-06-11 15:24:00,229.53
2017-06-11 15:25:00,231.73
2017-06-11 15:26:00,236.93
2017-06-11 15:27:00,234.17
2017-06-11 15:28:00,234.31
2017-06-11 15:29:00,240.48
2017-06-11 15:30:00,251.27
2017-06-11 15:31:00,246.21
2017-06-11 15:32:00,230.32
2017-06-11 15:33:00,225.79
2017-06-11 15:34:00,231.39
2017-06-11 15:35:00,247.26
2017-06-11 15:36:00,268.58
2017-06-11 15:37:00,283.08
2017-06-11 15:38:00,279.06
2017-06-11 15:39:00,279.21
2017-06-11 15:40:00,295.12
2017-06-11 15:41:00,312.19
2017-06-11 15:42:00,311.09
2017-06-11 15:43:00,328.38
2017-06-11 15:44:00,329.2
2017-06-11 15:45:00,300.87
2017-06-11 15:46:00,298.92
2017-06-11 15:47:00,344.1
2017-06-11 15:48:00,483.36
2017-06-11 15:49:00,535.53
2017-06-11 15:50:00,588.71
2017-06-11 15:51:00,602.48
2017-06-11 15:52:00,589.61
2017-06-11 15:53:00,560.12
2017-06-11 15:54:00,385.11
2017-06-11 15:55:00,326.23
2017-06-11 15:56:00,294.38
2017-06-11 15:57:00,289.06
2017-06-11 15:58:00,414.7
2017-06-11 15:59:00,612.35
2017-06-11 16:00:00,502.37
2017-06-11 16:01:00,386.49
2017-06-11 16:02:00,387.72
2017-06-11 16:03:00,402.12
2017-06-11 16:04:00,364.96
2017-06-11 16:05:00,440.66
2017-06-11 16:06:00,310.52
2017-06-11 16:07:00,282.33
2017-06-11 16:08:00,298.4
2017-06-11 16:09:00,298.45
2017-06-11 16:10:00,298.78
2017-06-11 16:11:00,282.13
2017-06-11 16:12:00,273.84
2017-06-11 16:13:00,276.24
2017-06-11 16:14:00,273.45
2017-06-11 16:15:00,260.34
2017-06-11 16:16:00,257.73
2017-06-11 16:17:00,280.64
2017-06-11 16:18:00,326.73
2017-06-11 16:19:00,307.83
2017-06-11 16:20:00,327.12
2017-06-11 16:21:00,339.47
2017-06-11 16:22:00,403.38
2017-06-11 16:23:00,400.31
2017-06-11 16:24:00,345.91
2017-06-11 16:25:00,476.04
2017-06-11 16:26:00,569.31
2017-06-11 16:27:00,547.85
2017-06-11 16:28:00,382.31
2017-06-11 16:29:00,372.06
2017-06-11 16:30:00,306.83
2017-06-11 16:31:00,362.65
2017-06-11 16:32:00,274.03
2017-06-11 16:33:00,237.2
2017-06-11 16:34:00,248.83
2017-06-11 16:35:00,309.4
2017-06-11 16:36:00,471.39
2017-06-11 16:37:00,421.09
2017-06-11 16:38:00,300.72
2017-06-11 16:39:00,215.04
2017-06-11 16:40:00,203.04
2017-06-11 16:41:00,177.23
2017-06-11 16:42:00,172.93
2017-06-11 16:43:00,171.81
2017-06-11 16:44:00,188.31
2017-06-11 16:45:00,196.46
2017-06-11 16:46:00,193.34
2017-06-11 16:47:00,199.3
2017-06-11 16:48:00,328.61
2017-06-11 16:49:00,383.9
2017-06-11 16:50:00,278.94
2017-06-11 16:51:00,326.27
2017-06-11 16:52:00,257.85
2017-06-11 16:53:00,184.13
2017-06-11 16:54:00,187.57
2017-06-11 16:55:00,304.46
2017-06-11 16:56:00,185.61
2017-06-11 16:57:00,197.95
2017-06-11 16:58:00,212.68
2017-06-11 16:59:00,198.99
2017-06-11 17:00:00,192.5
2017-06-11 17:01:00,195.34
2017-06-11 17:02:00,221.12
2017-06-11 17:03:00,314.75
2017-06-11 17:04:00,242.48
2017-06-11 17:05:00,178.45
2017-06-11 17:06:00,160.2
2017-06-11 17:07:00,155.83
2017-06-11 17:08:00,153.32
2017-06-11 17:09:00,237.73
2017-06-11 17:10:00,309.71
2017-06-11 17:11:00,355.37
2017-06-11 17:12:00,340.89
2017-06-11 17:13:00,198.06
2017-06-11 17:14:00,131.02
2017-06-11 17:15:00,133.44
2017-06-11 17:16:00,235.65
2017-06-11 17:17:00,301.82
2017-06-11 17:18:00,327.12
2017-06-11 17:19:00,304.5
2017-06-11 17:20:00,278.96
2017-06-11 17:21:00,301.43
2017-06-11 17:22:00,278.72
2017-06-11 17:23:00,220.6
2017-06-11 17:24:00,133.58
2017-06-11 17:25:00,116.08
2017-06-11 17:26:00,116.48
2017-06-11 17:27:00,124.73
2017-06-11 17:28:00,131.52
2017-06-11 17:29:00,135.76
2017-06-11 17:30:00,138.58
2017-06-11 17:31:00,138.63
2017-06-11 17:32:00,141.37
2017-06-11 17:33:00,138.22
2017-06-11 17:34:00,130.74
2017-06-11 17:35:00,136.25
2017-06-11 17:36:00,139.28
2017-06-11 17:37:00,138.81
2017-06-11 17:38:00,137.09
2017-06-11 17:39:00,137.14
2017-06-11 17:40:00,132.08
2017-06-11 17:41:00,139.01
2017-06-11 17:42:00,151.42
2017-06-11 17:43:00,146.08
2017-06-11 17:44:00,130.41
2017-06-11 17:45:00,115.65
2017-06-11 17:46:00,104.44
2017-06-11 17:47:00,96.85
2017-06-11 17:48:00,96.69
2017-06-11 17:49:00,100.55
2017-06-11 17:50:00,102.11
2017-06-11 17:51:00,107.55
2017-06-11 17:52:00,113.91
2017-06-11 17:53:00,111.78
2017-06-11 17:54:00,105.42
2017-06-11 17:55:00,100.7
2017-06-11 17:56:00,97.62
2017-06-11 17:57:00,103.13
2017-06-11 17:58:00,96.94
2017-06-11 17:59:00,90.19
2017-06-11 18:00:00,83.5
2017-06-11 18:01:00,79.66
2017-06-11 18:02:00,81.11
2017-06-11 18:03:00,83.58
2017-06-11 18:04:00,103.89
2017-06-11 18:05:00,178.93
2017-06-11 18:06:00,201.35
2017-06-11 18:07:00,164.61
2017-06-11 18:08:00,130.68
2017-06-11 18:09:00,118.68
2017-06-11 18:10:00,127.87
2017-06-11 18:11:00,144.47
2017-06-11 18:12:00,115.03
2017-06-11 18:13:00,90.57
2017-06-11 18:14:00,123.94
2017-06-11 18:15:00,180.15
2017-06-11 18:16:00,198.51
2017-06-11 18:17:00,188.52
2017-06-11 18:18:00,181.88
2017-06-11 18:19:00,187.96
2017-06-11 18:20:00,192.54
2017-06-11 18:21:00,179.05
2017-06-11 18:22:00,119.28
2017-06-11 18:23:00,85.17
2017-06-11 18:24:00,149.01
2017-06-11 18:25:00,160.59
2017-06-11 18:26:00,153.33
2017-06-11 18:27:00,166.16
2017-06-11 18:28:00,171.61
2017-06-11 18:29:00,172.83
2017-06-11 18:30:00,166.72
2017-06-11 18:31:00,148.93
2017-06-11 18:32:00,139.69
2017-06-11 18:33:00,142.02
2017-06-11 18:34:00,134.27
2017-06-11 18:35:00,121.12
2017-06-11 18:36:00,115.92
2017-06-11 18:37:00,127.43
2017-06-11 18:38:00,139.18
2017-06-11 18:39:00,125.75
2017-06-11 18:40:00,126.84
2017-06-11 18:41:00,123.74
2017-06-11 18:42:00,114.83
2017-06-11 18:43:00,124.89
2017-06-11 18:44:00,112.72
2017-06-11 18:45:00,101.6
2017-06-11 18:46:00,90.23
2017-06-11 18:47:00,85.11
2017-06-11 18:48:00,82.2
2017-06-11 18:49:00,85.59
2017-06-11 18:50:00,92.52
2017-06-11 18:51:00,98.08
2017-06-11 18:52:00,101.05
2017-06-11 18:53:00,97.15
2017-06-11 18:54:00,91
2017-06-11 18:55:00,85.7
2017-06-11 18:56:00,72.94
2017-06-11 18:57:00,61.23
2017-06-11 18:58:00,55.97
2017-06-11 18:59:00,53.79
2017-06-11 19:00:00,53.05
2017-06-11 19:01:00,51.05
2017-06-11 19:02:00,50.15
2017-06-11 19:03:00,47.85
2017-06-11 19:04:00,46.61
2017-06-11 19:05:00,46.98
2017-06-11 19:06:00,47.15
2017-06-11 19:07:00,47.54
2017-06-11 19:08:00,48.59
2017-06-11 19:09:00,47.99
2017-06-11 19:10:00,44.93
2017-06-11 19:11:00,43.1
2017-06-11 19:12:00,41.45
2017-06-11 19:13:00,38.76
2017-06-11 19:14:00,36.3
2017-06-11 19:15:00,34.04
2017-06-11 19:16:00,32.02
2017-06-11 19:17:00,30.52
2017-06-11 19:18:00,29.56
2017-06-11 19:19:00,28.48
2017-06-11 19:20:00,27.32
2017-06-11 19:21:00,26.36
2017-06-11 19:22:00,25.62
2017-06-11 19:23:00,25.01
2017-06-11 19:24:00,24.36
2017-06-11 19:25:00,24.14
2017-06-11 19:26:00,24.26
2017-06-11 19:27:00,24.47
2017-06-11 19:28:00,24.63
2017-06-11 19:29:00,24.49
2017-06-11 19:30:00,24.16
2017-06-11 19:31:00,23.48
2017-06-11 19:32:00,22.61
2017-06-11 19:33:00,21.52
2017-06-11 19:34:00,20.31
2017-06-11 19:35:00,19.48
2017-06-11 19:36:00,18.7
2017-06-11 19:37:00,17.72
2017-06-11 19:38:00,16.73
2017-06-11 19:39:00,15.81
2017-06-11 19:40:00,14.63
2017-06-11 19:41:00,13.09
2017-06-11 19:42:00,11.39
2017-06-11 19:43:00,10.05
2017-06-11 19:44:00,9.6
2017-06-11 19:45:00,9.6
2017-06-11 19:46:00,9.32
2017-06-11 19:47:00,8.32
2017-06-11 19:48:00,7.22
2017-06-11 19:49:00,6.71
2017-06-11 19:50:00,6.59
2017-06-11 19:51:00,6.18
2017-06-11 19:52:00,5.33
2017-06-11 19:53:00,4.46
2017-06-11 19:54:00,3.78
2017-06-11 19:55:00,3.31
2017-06-11 19:56:00,2.87
2017-06-11 19:57:00,2.57
2017-06-11 19:58:00,2.22
2017-06-11 19:59:00,1.8
2017-06-11 20:00:00,1.31
2017-06-11 20:01:00,0.7
2017-06-11 20:02:00,0.05
2017-06-11 20:03:00,-0.51
2017-06-11 20:04:00,-0.98
2017-06-11 20:05:00,-1.37
2017-06-11 20:06:00,-1.82
2017-06-11 20:07:00,-2.19
2017-06-11 20:08:00,-2.48
2017-06-11 20:09:00,-2.67
2017-06-11 20:10:00,-2.71
2017-06-11 20:11:00,-2.71
2017-06-11 20:12:00,-2.71
2017-06-11 20:13:00,-2.71
2017-06-11 20:14:00,-2.57
2017-06-11 20:15:00,-2.55
2017-06-11 20:16:00,-2.77
2017-06-11 20:17:00,-3
2017-06-11 20:18:00,-3.21
2017-06-11 20:19:00,-3.51
2017-06-11 20:20:00,-3.89
2017-06-11 20:21:00,-4.2
2017-06-11 20:22:00,-4.44
2017-06-11 20:23:00,-4.59
2017-06-11 20:24:00,-4.75
2017-06-11 20:25:00,-4.8
2017-06-11 20:26:00,-4.94
2017-06-11 20:27:00,-5.01
2017-06-11 20:28:00,-5.01
2017-06-11 20:29:00,-5.04
2017-06-11 20:30:00,-5.19
2017-06-11 20:31:00,-5.22
2017-06-11 20:32:00,-5.22
2017-06-11 20:33:00,-5.22
2017-06-11 20:34:00,-5.28
2017-06-11 20:35:00,-5.32
2017-06-11 20:36:00,-5.27
2017-06-11 20:37:00,-5.22
2017-06-11 20:38:00,-5.27
2017-06-11 20:39:00,-5.31
2017-06-11 20:40:00,-5.38
2017-06-11 20:41:00,-5.41
2017-06-11 20:42:00,-5.43
2017-06-11 20:43:00,-5.29
2017-06-11 20:44:00,-5.23
2017-06-11 20:45:00,-5.22
2017-06-11 20:46:00,-5.23
2017-06-11 20:47:00,-5.26
2017-06-11 20:48:00,-5.25
2017-06-11 20:49:00,-5.32
2017-06-11 20:50:00,-5.41
2017-06-11 20:51:00,-5.43
2017-06-11 20:52:00,-5.39
2017-06-11 20:53:00,-5.22
2017-06-11 20:54:00,-5.22
2017-06-11 20:55:00,-5.22
2017-06-11 20:56:00,-5.22
2017-06-11 20:57:00,-5.28
2017-06-11 20:58:00,-5.43
2017-06-11 20:59:00,-5.43
2017-06-11 21:00:00,-5.43
2017-06-11 21:01:00,-5.43
2017-06-11 21:02:00,-5.43
2017-06-11 21:03:00,-5.43
2017-06-11 21:04:00,-5.41
2017-06-11 21:05:00,-5.29
2017-06-11 21:06:00,-5.23
2017-06-11 21:07:00,-5.23
2017-06-11 21:08:00,-5.33
2017-06-11 21:09:00,-5.41
2017-06-11 21:10:00,-5.43
2017-06-11 21:11:00,-5.43
2017-06-11 21:12:00,-5.41
2017-06-11 21:13:00,-5.43
2017-06-11 21:14:00,-5.43
2017-06-11 21:15:00,-5.43
2017-06-11 21:16:00,-5.36
2017-06-11 21:17:00,-5.22
2017-06-11 21:18:00,-5.22
2017-06-11 21:19:00,-5.21
2017-06-11 21:20:00,-5.07
2017-06-11 21:21:00,-5.1
2017-06-11 21:22:00,-5.21
2017-06-11 21:23:00,-5.22
2017-06-11 21:24:00,-5.22
2017-06-11 21:25:00,-5.19
2017-06-11 21:26:00,-5.2
2017-06-11 21:27:00,-5.22
2017-06-11 21:28:00,-5.22
2017-06-11 21:29:00,-5.22
2017-06-11 21:30:00,-5.22
2017-06-11 21:31:00,-5.23
2017-06-11 21:32:00,-5.24
2017-06-11 21:33:00,-5.29
2017-06-11 21:34:00,-5.34
2017-06-11 21:35:00,-5.31
2017-06-11 21:36:00,-5.23
